Date,MSFT,MSFT,MSFT,MSFT,MSFT
2017-03-10,58.97438049316406,59.27411333555724,58.81089048182217,59.137870504505955,19538200
2017-03-13,58.7745475769043,59.210523168595145,58.64738947299383,59.04703318791069,20100000
2017-03-14,58.5020751953125,58.629233312916035,58.26592143564978,58.611063907773996,14280200
2017-03-15,58.81088638305664,58.96529168034113,58.35674826426856,58.62923390738052,24833800
2017-03-16,58.71095657348633,58.81995218162065,58.40214607816573,58.81086748187724,20674300
2017-03-17,58.91987228393555,59.25593000132967,58.74729760985968,58.95620415898292,49219700
2017-03-20,58.97438049316406,59.20144956838345,58.78364330153156,58.956218016169736,14598100
2017-03-21,58.32040786743164,59.49208487437164,58.24774411593224,59.210521499307404,26640500
2017-03-22,59.06520462036133,59.165115564244786,58.23867681957762,58.23867681957762,20680000
2017-03-23,58.91987228393555,59.25593000132967,58.829039131518805,58.98345133286929,19269200
2017-03-24,59.01978302001953,59.44666695887475,58.819961172693446,59.364925437475854,22617100
2017-03-27,59.1287727355957,59.237768362271744,58.44756566046304,58.701881859777096,18614700
2017-03-28,59.301361083984375,59.46485109689259,58.720064800221486,59.00162823871961,20080400
2017-03-29,59.464839935302734,59.49208711074007,58.99253246239887,59.146944672538794,13618400
2017-03-30,59.68282699584961,59.92806544518683,59.36493171855814,59.419426071923155,15122800
2017-03-31,59.819068908691406,60.11880170688321,59.44667235404149,59.62833174518677,21040300
2017-04-03,59.537506103515625,59.89173325775736,59.21052612581598,59.773652919945256,20400900
2017-04-04,59.700992584228516,59.773649407538876,59.29226417132293,59.39217509917117,12997400
2017-04-05,59.54658508300781,60.26412410808267,59.437596374630196,60.21871445612447,21448600
2017-04-06,59.700992584228516,60.00071843817636,59.473923553591035,59.582912253355026,18103500
2017-04-07,59.65557861328125,59.909894829973645,59.43759427463023,59.80998389775918,14108500
2017-04-10,59.519325256347656,59.782726128275705,59.36491999922996,59.59198899955456,17952700
2017-04-11,59.473934173583984,59.59200759594444,58.90171567925705,59.5829228928096,18791500
2017-04-12,59.24687194824219,59.501188228618446,59.13787628682425,59.41943975015526,17108500
2017-04-13,58.99253845214844,59.819073148853086,58.99253845214844,59.30135597418676,17896500
2017-04-17,59.473934173583984,59.48301194712071,59.04704321102203,59.07429039082843,16689300
2017-04-18,59.392189025878906,59.68283717606427,59.183289349282376,59.33769466321868,15155600
2017-04-19,59.07429122924805,59.719166569011826,58.938048398684266,59.62834032516871,26992800
2017-04-20,59.49207305908203,59.719142040223566,59.165093171870595,59.45574119054795,22299500
2017-04-21,60.30954360961914,60.5820223233531,59.44667702546719,59.646498906630754,32522600
2017-04-24,61.335899353027344,61.45397971067181,60.94534025460013,61.290489694362776,29770000
2017-04-25,61.69010925292969,61.79910487641134,61.39946118657511,61.671946780480994,30242700
2017-04-26,61.608375549316406,62.04434423936522,61.41763838122037,61.83544459651607,26190800
2017-04-27,62.008018493652344,62.10792943867046,61.38131257351821,61.89902977515844,34971000
2017-04-28,62.18059158325195,62.79821971381107,61.4812219159531,62.58932005574428,39548800
2017-05-01,63.0434684753418,63.17062661742797,62.21693362218264,62.38042365195044,31954400
2017-05-02,62.94353485107422,63.31592443891759,62.78912265163035,63.31592443891759,23906100
2017-05-03,62.74372100830078,63.01619970815031,62.40765632259587,63.01619970815031,28928000
2017-05-04,62.498470306396484,62.743708710752344,62.344065047118235,62.69829213821354,21749400
2017-05-05,62.67106246948242,62.698309648776956,62.20783963268142,62.580236228634654,19128800
2017-05-08,62.6165657043457,62.71647664431776,62.14425818273276,62.64381288259304,18566100
2017-05-09,62.7074089050293,62.92539331957389,62.380428818412604,62.543918861720954,22858400
2017-05-10,62.95260238647461,63.17967136859821,62.59837532872944,62.66195436654023,17977800
2017-05-11,62.18059158325195,62.425830052666925,61.87178098277134,62.089765343675175,28789400
2017-05-12,62.1079216003418,62.31682816708684,61.799111030785085,62.31682816708684,18714100
2017-05-15,62.15332794189453,62.19874451445246,61.37221001515141,61.88992706616989,31530300
2017-05-16,63.40481948852539,63.432222846627106,62.26296643883419,62.32690993084418,34956000
2017-05-17,61.641780853271484,63.12161753124019,61.596103956337345,62.92978710888558,30548800
2017-05-18,61.85190963745117,62.235570679317256,61.33122480368447,61.568732245024236,25201300
2017-05-19,61.83363342285156,62.20815762845575,61.59612601849374,61.66006951551487,26961100
2017-05-22,62.52786636352539,62.57354327042789,61.66006088691799,62.016318458941456,16237600
2017-05-23,62.73795700073242,62.80190047517087,62.463909556387094,62.774497124599534,15425800
2017-05-24,62.82018280029297,62.920666423787885,62.527868705394404,62.91153661751945,14593900
2017-05-25,63.59665298461914,63.83415341232436,62.94808125791346,63.00288797671955,21854100
2017-05-26,63.9072151184082,64.14472244643522,63.50528071241112,63.761061587610506,19827900
2017-05-30,64.31830596923828,64.31830596923828,63.73367075929271,63.75194431205389,17072800
2017-05-31,63.797607421875,64.61974297510898,63.7702040649868,64.42791250757399,30436400
2017-06-01,64.03511047363281,64.50098841723025,63.44134556031328,64.16299744335491,21603600
2017-06-02,65.55149841308594,65.64284525843881,64.16300127417907,64.34570193420238,34770300
2017-06-05,66.02651977539062,66.58374470680435,65.59718184764704,65.74334240573805,33316800
2017-06-06,66.24575805664062,66.33711189619319,66.01738739639814,66.04479772985559,31511100
2017-06-07,66.12700653076172,66.47412741859577,65.72507194640278,66.35537718654396,22301800
2017-06-08,65.72504425048828,66.24572884748744,65.31398003102656,66.23659904301329,24588300
2017-06-09,64.2360610961914,65.84379154617673,62.655733994159554,65.80725142580033,49187400
2017-06-12,63.742774963378906,63.88893543350749,62.23552821942316,63.258630602378865,47761700
2017-06-13,64.53752899169922,64.69281931752921,63.90722394421401,63.96203065466761,25258600
2017-06-14,64.19041442871094,64.94860660257162,63.423092447443715,64.77504966070515,25510700
2017-06-15,63.852413177490234,64.1355904559344,62.84758405687591,63.276914877017575,26068700
2017-06-16,63.94377136230469,63.971174720654794,63.231256167929885,63.69713416783571,48345100
2017-06-19,64.7385025024414,64.80244599394588,64.26348773470717,64.40051149345042,23798300
2017-06-20,63.861568450927734,64.73851086309223,63.82502831258937,64.69283394783957,21512200
2017-06-21,64.19041442871094,64.51013889022424,63.8889704899666,64.13560770699718,19891100
2017-06-22,64.1812744140625,64.4827183048659,63.678856313860976,64.43704836714055,22965700
2017-06-23,65.04905700683594,65.08559712575065,63.870664306767694,64.02595458516896,27617300
2017-06-26,64.42791748046875,65.50582707361494,64.34570740345875,65.22264973815626,19607000
2017-06-27,63.22212600708008,64.10820518947487,63.194722645862704,64.04426169019477,25215100
2017-06-28,63.761085510253906,63.7976186796731,62.83846617274503,63.22212717551626,25806200
2017-06-29,62.56440353393555,63.47788587420923,62.19900920396264,63.37740225923375,28918700
2017-06-30,62.96634292602539,63.377407223620565,62.79277903759654,62.829319170387755,24161100
2017-07-03,62.2721061706543,63.57838654647717,62.13508238898803,63.33174931493312,16165500
2017-07-05,63.10337448120117,63.43222874765058,62.31777895238519,62.354319089692744,21176300
2017-07-06,62.63748550415039,62.82931596452785,62.22642122752973,62.363438006858374,21117600
2017-07-07,63.45048904418945,63.79760986023635,62.756240442777774,62.756240442777774,16878300
2017-07-10,63.92550277709961,64.1721399638416,63.21298063572967,63.45048801618632,15014500
